kind,name,id,time,team
End,ComputeCosine,Pride6_Sense2,6090436709053,Achilleus
Start,Tokenize,Pride6,6092793894850,Achilleus
Start,Tokenize,Sense3,6092799370486,Achilleus
End,Tokenize,Sense3,6092809023185,Achilleus
Start,Collect,Sense3,6092809183038,Achilleus
End,Collect,Sense3,6092822110757,Achilleus
Start,ComputeScalar,Sense3,6092822282448,Achilleus
End,ComputeScalar,Sense3,6092824120845,Achilleus
End,Tokenize,Pride6,6092854684961,Achilleus
Start,Collect,Pride6,6092854983582,Achilleus
End,Collect,Pride6,6092970005773,Achilleus
Start,ComputeScalar,Pride6,6092970223243,Achilleus
Start,ComputeScalar,Pride6_Sense3,6092970292370,Achilleus
End,ComputeScalar,Pride6_Sense3,6092972217579,Achilleus
End,ComputeScalar,Pride6,6092985039064,Achilleus
Start,ComputeCosine,Pride6_Sense3,6092985195219,Achilleus
End,ComputeCosine,Pride6_Sense3,6092985226711,Achilleus
Start,Tokenize,Pride6,6095807939860,Achilleus
Start,Tokenize,Sense4,6095812327828,Achilleus
End,Tokenize,Sense4,6095823977181,Achilleus
Start,Collect,Sense4,6095824191014,Achilleus
End,Collect,Sense4,6095843843377,Achilleus
Start,ComputeScalar,Sense4,6095844007717,Achilleus
End,ComputeScalar,Sense4,6095848235594,Achilleus
End,Tokenize,Pride6,6095863412263,Achilleus
Start,Collect,Pride6,6095863590954,Achilleus
End,Collect,Pride6,6095995067876,Achilleus
Start,ComputeScalar,Pride6_Sense4,6095995315164,Achilleus
Start,ComputeScalar,Pride6,6095997177594,Achilleus
End,ComputeScalar,Pride6_Sense4,6095998375200,Achilleus
End,ComputeScalar,Pride6,6096009095928,Achilleus
Start,ComputeCosine,Pride6_Sense4,6096009263929,Achilleus
End,ComputeCosine,Pride6_Sense4,6096009295600,Achilleus
Start,Tokenize,Pride6,6098821766139,Achilleus
Start,Tokenize,Sense5,6098821862914,Achilleus
End,Tokenize,Sense5,6098852733041,Achilleus
Start,Collect,Sense5,6098852898360,Achilleus
End,Tokenize,Pride6,6098871214830,Achilleus
Start,Collect,Pride6,6098871402152,Achilleus
End,Collect,Sense5,6098902895735,Achilleus
Start,ComputeScalar,Sense5,6098903083776,Achilleus
End,ComputeScalar,Sense5,6098911737780,Achilleus
End,Collect,Pride6,6099646176192,Achilleus
Start,ComputeScalar,Pride6_Sense5,6099646460249,Achilleus
Start,ComputeScalar,Pride6,6099648884569,Achilleus
End,ComputeScalar,Pride6_Sense5,6099649925203,Achilleus
End,ComputeScalar,Pride6,6099657482635,Achilleus
Start,ComputeCosine,Pride6_Sense5,6099657652541,Achilleus
End,ComputeCosine,Pride6_Sense5,6099657687163,Achilleus
Start,Tokenize,Pride6,6101832166950,Achilleus
Start,Tokenize,Sense6,6101835627437,Achilleus
End,Tokenize,Sense6,6101884251144,Achilleus
End,Tokenize,Pride6,6101884264169,Achilleus
Start,Collect,Pride6,6101884512259,Achilleus
Start,Collect,Sense6,6101885276281,Achilleus
End,Collect,Pride6,6102084834665,Achilleus
Start,ComputeScalar,Pride6,6102085050307,Achilleus
End,Collect,Sense6,6102087246525,Achilleus
Start,ComputeScalar,Sense6,6102087342188,Achilleus
Start,ComputeScalar,Pride6_Sense6,6102096132131,Achilleus
End,ComputeScalar,Sense6,6102102124770,Achilleus
End,ComputeScalar,Pride6_Sense6,6102110716775,Achilleus
End,ComputeScalar,Pride6,6102112505536,Achilleus
Start,ComputeCosine,Pride6_Sense6,6102112577443,Achilleus
End,ComputeCosine,Pride6_Sense6,6102112610226,Achilleus
